candidate_id,image_url,image_source_domain,image_source_type,source_page_url,license_evidence_url,license_checked_at,copyright_holder,license_type,license_verification,commercial_use,modification_use,attribution_required,required_attribution_text,operational_image_decision,evidence_level,decision_reason
busan-VB-511,https://www.visitbusan.net/uploadImgs/files/cntnts/20200102142920888,www.visitbusan.net,editorial_tourism,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=511&lang_cd=ko,,2026-07-25,"VisitBusan / 부산광역시 (도메인 추정, 미확인)",unknown,unverified,unknown,unknown,unknown,,review_required,domain_inferred,VB 도메인 기반 분류. 기존 image_license=all_rights_reserved_visitbusan. 공식 이용약관 미확인 — 상업 사용 개별 허가 필요.
busan-VB-291,https://www.visitbusan.net/uploadImgs/files/cntnts/20191226102157667,www.visitbusan.net,editorial_tourism,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=291&lang_cd=ko,,2026-07-25,"VisitBusan / 부산광역시 (도메인 추정, 미확인)",unknown,unverified,unknown,unknown,unknown,,review_required,domain_inferred,VB 도메인 기반 분류. 기존 image_license=all_rights_reserved_visitbusan. 공식 이용약관 미확인 — 상업 사용 개별 허가 필요.
busan-VB-301,https://www.visitbusan.net/uploadImgs/files/cntnts/20191226132135171,www.visitbusan.net,editorial_tourism,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=301&lang_cd=ko,,2026-07-25,"VisitBusan / 부산광역시 (도메인 추정, 미확인)",unknown,unverified,unknown,unknown,unknown,,review_required,domain_inferred,VB 도메인 기반 분류. 기존 image_license=all_rights_reserved_visitbusan. 공식 이용약관 미확인 — 상업 사용 개별 허가 필요.
busan-VB-295,https://www.visitbusan.net/uploadImgs/files/cntnts/20191226105751809,www.visitbusan.net,editorial_tourism,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=295&lang_cd=ko,,2026-07-25,"VisitBusan / 부산광역시 (도메인 추정, 미확인)",unknown,unverified,unknown,unknown,unknown,,review_required,domain_inferred,VB 도메인 기반 분류. 기존 image_license=all_rights_reserved_visitbusan. 공식 이용약관 미확인 — 상업 사용 개별 허가 필요.
busan-VB-297,https://www.visitbusan.net/uploadImgs/files/cntnts/20191226110901484,www.visitbusan.net,editorial_tourism,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=297&lang_cd=ko,,2026-07-25,"VisitBusan / 부산광역시 (도메인 추정, 미확인)",unknown,unverified,unknown,unknown,unknown,,review_required,domain_inferred,VB 도메인 기반 분류. 기존 image_license=all_rights_reserved_visitbusan. 공식 이용약관 미확인 — 상업 사용 개별 허가 필요.
busan-VB-418,https://www.visitbusan.net/uploadImgs/files/cntnts/20191230205059771,www.visitbusan.net,editorial_tourism,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=418&lang_cd=ko,,2026-07-25,"VisitBusan / 부산광역시 (도메인 추정, 미확인)",unknown,unverified,unknown,unknown,unknown,,review_required,domain_inferred,VB 도메인 기반 분류. 기존 image_license=all_rights_reserved_visitbusan. 공식 이용약관 미확인 — 상업 사용 개별 허가 필요.
busan-VB-299,https://www.visitbusan.net/uploadImgs/files/cntnts/20191226115628787,www.visitbusan.net,editorial_tourism,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=299&lang_cd=ko,,2026-07-25,"VisitBusan / 부산광역시 (도메인 추정, 미확인)",unknown,unverified,unknown,unknown,unknown,,review_required,domain_inferred,VB 도메인 기반 분류. 기존 image_license=all_rights_reserved_visitbusan. 공식 이용약관 미확인 — 상업 사용 개별 허가 필요.
busan-VB-501,https://www.visitbusan.net/uploadImgs/files/cntnts/20200102125306322,www.visitbusan.net,editorial_tourism,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=501&lang_cd=ko,,2026-07-25,"VisitBusan / 부산광역시 (도메인 추정, 미확인)",unknown,unverified,unknown,unknown,unknown,,review_required,domain_inferred,VB 도메인 기반 분류. 기존 image_license=all_rights_reserved_visitbusan. 공식 이용약관 미확인 — 상업 사용 개별 허가 필요.
busan-VB-268,https://www.visitbusan.net/uploadImgs/files/cntnts/20191225150936833,www.visitbusan.net,editorial_tourism,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=268&lang_cd=ko,,2026-07-25,"VisitBusan / 부산광역시 (도메인 추정, 미확인)",unknown,unverified,unknown,unknown,unknown,,review_required,domain_inferred,VB 도메인 기반 분류. 기존 image_license=all_rights_reserved_visitbusan. 공식 이용약관 미확인 — 상업 사용 개별 허가 필요.
busan-VB-457,https://www.visitbusan.net/uploadImgs/files/cntnts/20191231192531286,www.visitbusan.net,editorial_tourism,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=457&lang_cd=ko,,2026-07-25,"VisitBusan / 부산광역시 (도메인 추정, 미확인)",unknown,unverified,unknown,unknown,unknown,,review_required,domain_inferred,VB 도메인 기반 분류. 기존 image_license=all_rights_reserved_visitbusan. 공식 이용약관 미확인 — 상업 사용 개별 허가 필요.
busan-VB-483,https://www.visitbusan.net/uploadImgs/files/cntnts/20200101164518953,www.visitbusan.net,editorial_tourism,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=483&lang_cd=ko,,2026-07-25,"VisitBusan / 부산광역시 (도메인 추정, 미확인)",unknown,unverified,unknown,unknown,unknown,,review_required,domain_inferred,VB 도메인 기반 분류. 기존 image_license=all_rights_reserved_visitbusan. 공식 이용약관 미확인 — 상업 사용 개별 허가 필요.
busan-VB-450,https://www.visitbusan.net/uploadImgs/files/cntnts/20191231184354051,www.visitbusan.net,editorial_tourism,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=450&lang_cd=ko,,2026-07-25,"VisitBusan / 부산광역시 (도메인 추정, 미확인)",unknown,unverified,unknown,unknown,unknown,,review_required,domain_inferred,VB 도메인 기반 분류. 기존 image_license=all_rights_reserved_visitbusan. 공식 이용약관 미확인 — 상업 사용 개별 허가 필요.
busan-VB-1808,https://www.visitbusan.net/uploadImgs/files/cntnts/20240416142348310,www.visitbusan.net,editorial_tourism,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1808&lang_cd=ko,,2026-07-25,"VisitBusan / 부산광역시 (도메인 추정, 미확인)",unknown,unverified,unknown,unknown,unknown,,review_required,domain_inferred,VB 도메인 기반 분류. 기존 image_license=all_rights_reserved_visitbusan. 공식 이용약관 미확인 — 상업 사용 개별 허가 필요.
busan-VB-1508,https://www.visitbusan.net/uploadImgs/files/cntnts/20230605160757154,www.visitbusan.net,editorial_tourism,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1508&lang_cd=ko,,2026-07-25,"VisitBusan / 부산광역시 (도메인 추정, 미확인)",unknown,unverified,unknown,unknown,unknown,,review_required,domain_inferred,VB 도메인 기반 분류. 기존 image_license=all_rights_reserved_visitbusan. 공식 이용약관 미확인 — 상업 사용 개별 허가 필요.
busan-VB-1489,https://www.visitbusan.net/uploadImgs/files/cntnts/20240419105032027,www.visitbusan.net,editorial_tourism,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1489&lang_cd=ko,,2026-07-25,"VisitBusan / 부산광역시 (도메인 추정, 미확인)",unknown,unverified,unknown,unknown,unknown,,review_required,domain_inferred,VB 도메인 기반 분류. 기존 image_license=all_rights_reserved_visitbusan. 공식 이용약관 미확인 — 상업 사용 개별 허가 필요.
busan-VB-1262,https://www.visitbusan.net/uploadImgs/files/cntnts/20240416173708292,www.visitbusan.net,editorial_tourism,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1262&lang_cd=ko,,2026-07-25,"VisitBusan / 부산광역시 (도메인 추정, 미확인)",unknown,unverified,unknown,unknown,unknown,,review_required,domain_inferred,VB 도메인 기반 분류. 기존 image_license=all_rights_reserved_visitbusan. 공식 이용약관 미확인 — 상업 사용 개별 허가 필요.
busan-VB-1248,https://www.visitbusan.net/uploadImgs/files/cntnts/20220511141322616,www.visitbusan.net,editorial_tourism,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1248&lang_cd=ko,,2026-07-25,"VisitBusan / 부산광역시 (도메인 추정, 미확인)",unknown,unverified,unknown,unknown,unknown,,review_required,domain_inferred,VB 도메인 기반 분류. 기존 image_license=all_rights_reserved_visitbusan. 공식 이용약관 미확인 — 상업 사용 개별 허가 필요.
busan-VB-1137,https://www.visitbusan.net/uploadImgs/files/cntnts/20240419110909568,www.visitbusan.net,editorial_tourism,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1137&lang_cd=ko,,2026-07-25,"VisitBusan / 부산광역시 (도메인 추정, 미확인)",unknown,unverified,unknown,unknown,unknown,,review_required,domain_inferred,VB 도메인 기반 분류. 기존 image_license=all_rights_reserved_visitbusan. 공식 이용약관 미확인 — 상업 사용 개별 허가 필요.
busan-VB-1133,https://www.visitbusan.net/uploadImgs/files/cntnts/20240418141930357,www.visitbusan.net,editorial_tourism,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=1133&lang_cd=ko,,2026-07-25,"VisitBusan / 부산광역시 (도메인 추정, 미확인)",unknown,unverified,unknown,unknown,unknown,,review_required,domain_inferred,VB 도메인 기반 분류. 기존 image_license=all_rights_reserved_visitbusan. 공식 이용약관 미확인 — 상업 사용 개별 허가 필요.
busan-VB-960,https://www.visitbusan.net/uploadImgs/files/cntnts/20200819132345743,www.visitbusan.net,editorial_tourism,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=960&lang_cd=ko,,2026-07-25,"VisitBusan / 부산광역시 (도메인 추정, 미확인)",unknown,unverified,unknown,unknown,unknown,,review_required,domain_inferred,VB 도메인 기반 분류. 기존 image_license=all_rights_reserved_visitbusan. 공식 이용약관 미확인 — 상업 사용 개별 허가 필요.
busan-VB-218,https://www.visitbusan.net/uploadImgs/files/cntnts/20240416153630841,www.visitbusan.net,editorial_tourism,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=218&lang_cd=ko,,2026-07-25,"VisitBusan / 부산광역시 (도메인 추정, 미확인)",unknown,unverified,unknown,unknown,unknown,,review_required,domain_inferred,VB 도메인 기반 분류. 기존 image_license=all_rights_reserved_visitbusan. 공식 이용약관 미확인 — 상업 사용 개별 허가 필요.
busan-VB-2670,https://www.visitbusan.net/uploadImgs/files/cntnts/20260202190204222,www.visitbusan.net,editorial_tourism,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201003001000&uc_seq=2670&lang_cd=ko,,2026-07-25,"VisitBusan / 부산광역시 (도메인 추정, 미확인)",unknown,unverified,unknown,unknown,unknown,,review_required,domain_inferred,VB 도메인 기반 분류. 기존 image_license=all_rights_reserved_visitbusan. 공식 이용약관 미확인 — 상업 사용 개별 허가 필요.
busan-VB-2662,https://www.visitbusan.net/uploadImgs/files/cntnts/20260106123023905,www.visitbusan.net,editorial_tourism,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201003001000&uc_seq=2662&lang_cd=ko,,2026-07-25,"VisitBusan / 부산광역시 (도메인 추정, 미확인)",unknown,unverified,unknown,unknown,unknown,,review_required,domain_inferred,VB 도메인 기반 분류. 기존 image_license=all_rights_reserved_visitbusan. 공식 이용약관 미확인 — 상업 사용 개별 허가 필요.
busan-VB-2589,https://www.visitbusan.net/uploadImgs/files/cntnts/20251020180018486,www.visitbusan.net,editorial_tourism,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201003001000&uc_seq=2589&lang_cd=ko,,2026-07-25,"VisitBusan / 부산광역시 (도메인 추정, 미확인)",unknown,unverified,unknown,unknown,unknown,,review_required,domain_inferred,VB 도메인 기반 분류. 기존 image_license=all_rights_reserved_visitbusan. 공식 이용약관 미확인 — 상업 사용 개별 허가 필요.
busan-VB-2581,https://www.visitbusan.net/uploadImgs/files/cntnts/20250929183544348,www.visitbusan.net,editorial_tourism,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201003001000&uc_seq=2581&lang_cd=ko,,2026-07-25,"VisitBusan / 부산광역시 (도메인 추정, 미확인)",unknown,unverified,unknown,unknown,unknown,,review_required,domain_inferred,VB 도메인 기반 분류. 기존 image_license=all_rights_reserved_visitbusan. 공식 이용약관 미확인 — 상업 사용 개별 허가 필요.
busan-VB-2580,https://www.visitbusan.net/uploadImgs/files/cntnts/20250929170130368,www.visitbusan.net,editorial_tourism,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201003001000&uc_seq=2580&lang_cd=ko,,2026-07-25,"VisitBusan / 부산광역시 (도메인 추정, 미확인)",unknown,unverified,unknown,unknown,unknown,,review_required,domain_inferred,VB 도메인 기반 분류. 기존 image_license=all_rights_reserved_visitbusan. 공식 이용약관 미확인 — 상업 사용 개별 허가 필요.
busan-VB-2579,https://www.visitbusan.net/uploadImgs/files/cntnts/20250929152448617,www.visitbusan.net,editorial_tourism,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201003001000&uc_seq=2579&lang_cd=ko,,2026-07-25,"VisitBusan / 부산광역시 (도메인 추정, 미확인)",unknown,unverified,unknown,unknown,unknown,,review_required,domain_inferred,VB 도메인 기반 분류. 기존 image_license=all_rights_reserved_visitbusan. 공식 이용약관 미확인 — 상업 사용 개별 허가 필요.
busan-VB-2555,https://www.visitbusan.net/uploadImgs/files/cntnts/20250903122354098,www.visitbusan.net,editorial_tourism,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201003001000&uc_seq=2555&lang_cd=ko,,2026-07-25,"VisitBusan / 부산광역시 (도메인 추정, 미확인)",unknown,unverified,unknown,unknown,unknown,,review_required,domain_inferred,VB 도메인 기반 분류. 기존 image_license=all_rights_reserved_visitbusan. 공식 이용약관 미확인 — 상업 사용 개별 허가 필요.
busan-VB-2541,https://www.visitbusan.net/uploadImgs/files/cntnts/20250814180238089,www.visitbusan.net,editorial_tourism,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201003001000&uc_seq=2541&lang_cd=ko,,2026-07-25,"VisitBusan / 부산광역시 (도메인 추정, 미확인)",unknown,unverified,unknown,unknown,unknown,,review_required,domain_inferred,VB 도메인 기반 분류. 기존 image_license=all_rights_reserved_visitbusan. 공식 이용약관 미확인 — 상업 사용 개별 허가 필요.
busan-VB-2539,https://www.visitbusan.net/uploadImgs/files/cntnts/20250808153850223,www.visitbusan.net,editorial_tourism,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201003001000&uc_seq=2539&lang_cd=ko,,2026-07-25,"VisitBusan / 부산광역시 (도메인 추정, 미확인)",unknown,unverified,unknown,unknown,unknown,,review_required,domain_inferred,VB 도메인 기반 분류. 기존 image_license=all_rights_reserved_visitbusan. 공식 이용약관 미확인 — 상업 사용 개별 허가 필요.
busan-VB-2537,https://www.visitbusan.net/uploadImgs/files/cntnts/20250808151250876,www.visitbusan.net,editorial_tourism,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201003001000&uc_seq=2537&lang_cd=ko,,2026-07-25,"VisitBusan / 부산광역시 (도메인 추정, 미확인)",unknown,unverified,unknown,unknown,unknown,,review_required,domain_inferred,VB 도메인 기반 분류. 기존 image_license=all_rights_reserved_visitbusan. 공식 이용약관 미확인 — 상업 사용 개별 허가 필요.
busan-VB-2417,https://www.visitbusan.net/uploadImgs/files/cntnts/20250718181629841,www.visitbusan.net,editorial_tourism,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201003001000&uc_seq=2417&lang_cd=ko,,2026-07-25,"VisitBusan / 부산광역시 (도메인 추정, 미확인)",unknown,unverified,unknown,unknown,unknown,,review_required,domain_inferred,VB 도메인 기반 분류. 기존 image_license=all_rights_reserved_visitbusan. 공식 이용약관 미확인 — 상업 사용 개별 허가 필요.
busan-VB-2398,https://www.visitbusan.net/uploadImgs/files/cntnts/20250616202404573,www.visitbusan.net,editorial_tourism,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201003001000&uc_seq=2398&lang_cd=ko,,2026-07-25,"VisitBusan / 부산광역시 (도메인 추정, 미확인)",unknown,unverified,unknown,unknown,unknown,,review_required,domain_inferred,VB 도메인 기반 분류. 기존 image_license=all_rights_reserved_visitbusan. 공식 이용약관 미확인 — 상업 사용 개별 허가 필요.
